transaction_id,customer_code,product_code,sale_date,quantity,unit_price,discount,payment_method,currency,sales_channel,region
TXN001238,CUST0050,PROD0050,2024-04-03,2,203.96,,PAYPAL,USD,STORE,SUR
TXN001242,CUST0062,PROD0039,2024-01-20,9,480.33,,CRYPTO,PEN,ONLINE,SUR
TXN001246,CUST0073,PROD0050,2024-07-16,8,1662.19,39.15,DEBIT_CARD,PEN,STORE,CENTRO
TXN001247,CUST0027,PROD0024,2024-06-08,5,1972.71,30.4,CASH,PEN,PHONE,CENTRO
TXN001248,CUST0013,PROD0021,2024-08-17,9,332.06,26.87,PAYPAL,PEN,PHONE,NORTE
TXN001249,CUST0001,PROD0042,2024-04-18,7,940.25,39.15,PAYPAL,EUR,ONLINE,CENTRO
TXN001250,CUST0012,PROD0043,2024-12-14,1,108.54,12.83,CRYPTO,EUR,ONLINE,NORTE
TXN001251,CUST0061,PROD0011,2024-02-15,8,1095.3,42.15,CREDIT_CARD,PEN,STORE,CENTRO
TXN001252,CUST0098,PROD0031,2024-08-04,5,1509.8,15.85,CASH,USD,PHONE,NORTE
TXN001253,CUST0089,PROD0042,2024-12-14,3,1312.61,12.95,PAYPAL,EUR,ONLINE,ORIENTE
TXN001254,CUST0094,PROD0026,2024-02-11,6,1477.8,0.12,BANK_TRANSFER,USD,STORE,CENTRO
TXN001255,CUST0047,PROD0003,2024-11-26,4,1066.43,31.69,CREDIT_CARD,EUR,STORE,ORIENTE
TXN001256,CUST0095,PROD0049,2024-02-12,10,1726.33,3.41,PAYPAL,USD,MOBILE_APP,SUR
TXN001257,CUST0029,PROD0038,2024-03-19,2,577.13,16.03,PAYPAL,EUR,PHONE,CENTRO
TXN001258,CUST0003,PROD0028,2024-05-24,3,1096.7,10.59,CRYPTO,EUR,ONLINE,NORTE
TXN001259,CUST0002,PROD0020,2024-09-20,2,1823.31,38.5,BANK_TRANSFER,PEN,MOBILE_APP,CENTRO
TXN001260,CUST0082,PROD0026,2024-10-31,9,438.96,45.54,PAYPAL,PEN,ONLINE,ORIENTE
TXN001261,CUST0015,PROD0049,2024-02-12,9,1722.96,32.59,DEBIT_CARD,EUR,MOBILE_APP,NORTE
TXN001262,CUST0046,PROD0048,2024-06-03,3,188.21,43.27,DEBIT_CARD,PEN,PHONE,SUR
TXN001263,CUST0075,PROD0013,2024-12-02,1,835.44,44.84,CRYPTO,USD,STORE,NORTE
TXN001264,CUST0010,PROD0014,2024-10-21,3,1520.09,33.38,CRYPTO,USD,PHONE,ORIENTE
TXN001265,CUST0063,PROD0001,2024-01-17,2,1977.73,45.41,PAYPAL,USD,PHONE,NORTE
TXN001266,CUST0054,PROD0037,2024-11-23,10,284.63,16.34,CRYPTO,EUR,ONLINE,SUR
TXN001267,CUST0045,PROD0041,2024-11-30,4,601.73,45.86,CASH,USD,MOBILE_APP,CENTRO
TXN001268,CUST0039,PROD0024,2024-08-09,2,1323.5,33.68,CASH,PEN,ONLINE,CENTRO
TXN001269,CUST0004,PROD0004,2024-12-06,9,514.69,4.35,CRYPTO,PEN,MOBILE_APP,NORTE
TXN001270,CUST0037,PROD0040,2024-09-17,10,1625.48,35.45,BANK_TRANSFER,EUR,STORE,NORTE
TXN001271,CUST0001,PROD0047,2024-05-07,7,1888.86,22.8,PAYPAL,EUR,MOBILE_APP,SUR
TXN001272,CUST0053,PROD0014,2024-05-14,9,-10,20.66,BANK_TRANSFER,PEN,MOBILE_APP,ORIENTE
TXN001273,CUST0055,PROD0015,2024-12-09,1,1932.44,36.88,PAYPAL,EUR,STORE,NORTE
TXN001274,CUST0075,PROD0019,2024-06-15,10,340.49,28.48,CRYPTO,EUR,ONLINE,SUR
TXN001275,CUST0074,PROD0025,2024-06-13,4,296.53,49.49,CREDIT_CARD,USD,ONLINE,NORTE
TXN001271,CUST0043,PROD0034,2024-12-04,3,735.13,30.93,PAYPAL,EUR,MOBILE_APP,NORTE
TXN001277,CUST0031,PROD0043,2024-12-01,9,1106.06,27.84,CRYPTO,PEN,ONLINE,SUR
TXN001278,CUST0085,PROD0049,20240630,1,38.34,10.21,BANK_TRANSFER,USD,STORE,SUR
TXN001279,CUST0091,PROD0025,2024-01-23,4,1137.73,19.84,CASH,PEN,STORE,ORIENTE
TXN001273,CUST0020,PROD0029,2024-10-06,1,246.22,90.34,CASH,PEN,ONLINE,SUR
TXN001281,CUST0074,PROD0010,2024-04-03,7,66.78,3.7,PAYPAL,PEN,PHONE,CENTRO
TXN001282,CUST0096,PROD0013,2024-11-24,7,546.79,3.64,BANK_TRANSFER,EUR,MOBILE_APP,ORIENTE
TXN001283,CUST0038,PROD0006,2024-07-21,7,443.63,48.15,DEBIT_CARD,EUR,STORE,ORIENTE
TXN001284,CUST0065,PROD0002,2024-02-12,9,1421.82,5.84,BANK_TRANSFER,PEN,STORE,CENTRO
TXN001285,CUST0081,PROD0025,2024-02-16,9,548.03,2.46,BANK_TRANSFER,USD,STORE,CENTRO
TXN001286,CUST0035,PROD0003,2024-01-12,9,256.36,25.87,BANK_TRANSFER,USD,STORE,CENTRO
TXN001287,CUST0068,PROD0049,2024-10-21,2,13.94,42.15,CASH,PEN,STORE,ORIENTE
TXN001288,CUST0067,PROD0024,2024-06-13,3,1891.61,37.92,CRYPTO,PEN,MOBILE_APP,NORTE
TXN001289,CUST0012,PROD0049,2024-12-08,7,1318.73,10.45,PAYPAL,PEN,ONLINE,SUR
TXN001290,CUST0065,PROD0033,20240831,6,10.25,36.79,DEBIT_CARD,EUR,PHONE,CENTRO
TXN001291,CUST0081,PROD0011,01-04-2024,10,1974.2,26.67,BANK_TRANSFER,PEN,PHONE,CENTRO
TXN001292,CUST0035,PROD0024,2024-01-22,3,1920.2,39.58,CASH,USD,ONLINE,SUR
TXN001293,CUST0066,PROD0043,2024-10-19,10,1587.35,40.0,BANK_TRANSFER,PEN,PHONE,CENTRO
TXN001294,CUST0036,PROD0010,2024-04-17,1,911.36,27.43,CRYPTO,PEN,STORE,ORIENTE
TXN001295,CUST0096,PROD0011,2024-08-19,10,917.59,47.73,CASH,PEN,STORE,NORTE
TXN001296,CUST0026,PROD0031,2024-01-02,5,1483.93,1.24,CASH,EUR,STORE,CENTRO
TXN001297,CUST0012,PROD0044,2024-02-04,10,640.29,49.69,DEBIT_CARD,USD,MOBILE_APP,ORIENTE
TXN001298,CUST0034,PROD0033,2024-04-03,2,306.36,22.3,BANK_TRANSFER,EUR,ONLINE,CENTRO
TXN001291,CUST0085,PROD0045,2024-03-30,8,411.05,3.32,CASH,USD,STORE,SUR
TXN001300,CUST0006,PROD0046,2024-10-08,1,723.28,40.01,CRYPTO,PEN,PHONE,ORIENTE
TXN001301,CUST0073,PROD0005,2024-06-15,8,352.07,34.67,DEBIT_CARD,USD,STORE,CENTRO
TXN001302,CUST0019,PROD0023,2024-06-27,9,665.57,32.96,PAYPAL,USD,MOBILE_APP,ORIENTE
TXN001303,CUST0086,PROD0041,2024-04-14,2,1433.96,29.61,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN001304,CUST0036,PROD0025,2024-07-12,8,1862.12,29.8,BANK_TRANSFER,USD,PHONE,ORIENTE
TXN001305,CUST0022,PROD0041,20240602,7,1575.99,33.35,DEBIT_CARD,EUR,STORE,ORIENTE
TXN001306,CUST0030,PROD0042,2024-03-21,6,1654.64,13.46,DEBIT_CARD,EUR,PHONE,CENTRO
TXN001307,CUST0037,PROD0031,2024-01-05,9,149.73,8.56,CREDIT_CARD,USD,STORE,NORTE
TXN001308,CUST0023,PROD0007,2024-11-14,2,811.39,15.6,CRYPTO,EUR,PHONE,NORTE
TXN001309,CUST0050,PROD0018,2024-04-12,2,926.19,13.2,BANK_TRANSFER,USD,MOBILE_APP,SUR
TXN001310,CUST0011,PROD0035,2024-03-09,2,812.66,5.61,CASH,USD,STORE,ORIENTE
TXN001311,CUST0074,PROD0006,2024-11-04,6,871.68,37.36,CRYPTO,PEN,STORE,SUR
TXN001312,CUST0040,PROD0042,2024-02-23,10,908.59,,CASH,PEN,MOBILE_APP,NORTE
TXN001310,CUST0076,PROD0022,2024-01-10,8,1777.33,,,USD,ONLINE,NORTE
TXN001314,CUST0081,PROD0043,2024-07-09,9,677.11,49.01,CRYPTO,EUR,PHONE,NORTE
TXN001315,CUST0079,PROD0040,2024-03-08,4,1709.85,36.97,BANK_TRANSFER,PEN,STORE,NORTE
TXN001316,CUST0063,PROD0049,2024-01-21,2,304.35,40.95,PAYPAL,USD,MOBILE_APP,SUR
TXN001317,CUST0055,PROD0048,2024-04-22,10,29.03,6.66,BANK_TRANSFER,EUR,ONLINE,NORTE
TXN001318,CUST0018,PROD0031,2024-03-16,10,1659.49,9.02,PAYPAL,PEN,STORE,NORTE
TXN001319,CUST0030,PROD0020,2024-03-31,1,1666.24,47.77,BANK_TRANSFER,EUR,MOBILE_APP,SUR
TXN001320,CUST0068,PROD0010,2024-05-17,3,641.24,27.64,BANK_TRANSFER,USD,STORE,NORTE
TXN001321,CUST0047,PROD0038,2024-08-05,9,359.64,1.22,PAYPAL,EUR,STORE,SUR
TXN001322,CUST0031,PROD0042,2024-05-06,3,383.27,22.85,CRYPTO,USD,PHONE,SUR
TXN001323,CUST0087,PROD0023,2024-12-19,1,237.51,14.17,DEBIT_CARD,PEN,MOBILE_APP,NORTE
TXN001324,CUST0055,PROD0033,2024-12-31,2,1690.19,36.58,BANK_TRANSFER,USD,STORE,NORTE
TXN001325,CUST0045,PROD0020,2024-03-12,1,1326.17,48.41,PAYPAL,USD,ONLINE,NORTE
TXN001326,CUST0081,PROD0025,2024-05-01,1,1412.22,10.49,DEBIT_CARD,USD,PHONE,CENTRO
TXN001327,CUST0022,PROD0044,2024-12-01,4,1503.54,24.82,BANK_TRANSFER,PEN,MOBILE_APP,NORTE
TXN001328,CUST0091,PROD0033,2024-02-10,1,265.79,36.32,CASH,EUR,MOBILE_APP,SUR
TXN001329,CUST0046,PROD0034,2024-04-05,4,361.23,11.92,PAYPAL,USD,ONLINE,SUR
TXN001330,CUST0027,PROD0046,2024-10-08,6,338.41,0.78,CREDIT_CARD,USD,STORE,CENTRO
TXN001331,CUST0069,PROD0047,2024-12-02,7,330.12,45.57,CASH,USD,PHONE,CENTRO
TXN001332,CUST0060,PROD0032,2024-03-24,5,955.59,17.37,DEBIT_CARD,EUR,STORE,SUR
TXN001333,CUST0025,PROD0049,2024-07-05,10,1948.9,13.1,CRYPTO,PEN,PHONE,CENTRO
TXN001334,CUST0060,PROD0005,2024-11-20,5,202.48,8.88,CASH,PEN,MOBILE_APP,SUR
TXN001335,CUST0059,PROD0003,2024-01-10,2,1885.7,22.56,BANK_TRANSFER,PEN,STORE,NORTE
TXN001336,CUST0009,PROD0036,2024-02-20,6,1926.01,33.05,PAYPAL,PEN,STORE,SUR
TXN001337,CUST0053,PROD0028,2024-11-11,5,1770.62,35.83,CASH,EUR,STORE,CENTRO
TXN001338,CUST0010,PROD0044,2024-09-01,4,1670.43,48.23,CREDIT_CARD,PEN,STORE,NORTE
TXN001339,CUST0054,PROD0039,2024-08-15,5,1813.74,6.33,DEBIT_CARD,USD,MOBILE_APP,SUR
TXN001340,CUST0068,PROD0010,20240722,8,886.58,,PAYPAL,EUR,PHONE,CENTRO
TXN001341,CUST0090,PROD0015,2024-05-16,6,1937.69,12.35,DEBIT_CARD,EUR,ONLINE,SUR
TXN001342,CUST0010,PROD0032,2024-11-15,6,1213.42,,CRYPTO,PEN,PHONE,SUR
TXN001343,CUST0070,PROD0029,2024-11-18,8,935.76,12.08,CASH,PEN,MOBILE_APP,SUR
TXN001344,CUST0025,PROD0049,2024-02-16,8,173.56,11.27,BANK_TRANSFER,EUR,STORE,CENTRO
TXN001345,CUST0009,PROD0001,2024-07-24,6,1633.64,45.0,CREDIT_CARD,USD,ONLINE,ORIENTE
TXN001346,CUST0008,PROD0001,2024-11-24,10,228.5,36.19,BANK_TRANSFER,EUR,ONLINE,NORTE
TXN001347,CUST0039,PROD0027,2024-01-31,10,1167.67,41.3,DEBIT_CARD,EUR,MOBILE_APP,ORIENTE
TXN001348,CUST0082,PROD0032,2024-04-09,1,1911.57,23.26,DEBIT_CARD,EUR,STORE,CENTRO
TXN001349,CUST0093,PROD0020,2024-10-21,7,1759.74,30.38,CASH,PEN,PHONE,NORTE
TXN001350,CUST0025,PROD0042,2024-04-20,2,1582.15,17.46,CASH,USD,STORE,NORTE
TXN001351,CUST0035,PROD0003,2024-09-13,6,526.37,17.62,CREDIT_CARD,USD,PHONE,NORTE
TXN001352,CUST0049,PROD0002,2024-01-12,2,934.08,16.0,PAYPAL,EUR,ONLINE,NORTE
TXN001353,CUST0098,PROD0046,2024-10-22,2,1578.63,13.21,CRYPTO,EUR,MOBILE_APP,SUR
TXN001354,CUST0077,PROD0012,2024-03-20,7,1209.29,18.02,DEBIT_CARD,PEN,PHONE,SUR
TXN001355,CUST0005,PROD0008,2024-06-03,3,771.77,20.43,CREDIT_CARD,PEN,ONLINE,CENTRO
TXN001356,CUST0079,PROD0046,2024-02-03,2,1276.9,2.71,BANK_TRANSFER,USD,ONLINE,CENTRO
TXN001357,CUST0020,PROD0041,2024-09-08,5,945.95,29.26,BANK_TRANSFER,PEN,STORE,NORTE
TXN001358,CUST0069,PROD0029,2024-05-03,5,199.56,38.63,CREDIT_CARD,USD,PHONE,ORIENTE
TXN001359,CUST0043,PROD0007,2024-03-10,4,389.16,42.97,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN001360,CUST0043,PROD0007,2024-07-05,4,521.88,32.85,CREDIT_CARD,USD,PHONE,ORIENTE
TXN001361,CUST0095,PROD0036,2024-03-17,5,741.27,27.32,DEBIT_CARD,PEN,ONLINE,NORTE
TXN001362,CUST0057,PROD0050,12/07/2024,9,643.27,41.63,DEBIT_CARD,EUR,ONLINE,SUR
TXN001363,CUST0091,PROD0001,2024-07-12,8,1633.53,2.54,BANK_TRANSFER,EUR,STORE,CENTRO
TXN001364,CUST0060,PROD0045,2024-08-15,2,1358.17,17.35,CASH,EUR,PHONE,ORIENTE
TXN001365,CUST0012,PROD0034,2024-05-10,6,69.45,42.97,CRYPTO,USD,PHONE,SUR
TXN001366,CUST0090,PROD0009,2024-06-06,5,1097.57,46.94,DEBIT_CARD,PEN,ONLINE,NORTE
TXN001359,CUST0067,PROD0020,2024-02-04,9,1444.44,54.54,CRYPTO,EUR,STORE,SUR
TXN001368,CUST0036,PROD0035,2024-10-18,7,544.87,5.5,BANK_TRANSFER,USD,STORE,ORIENTE
TXN001369,CUST0017,PROD0006,2024-11-28,5,1308.41,5.14,CREDIT_CARD,EUR,PHONE,NORTE
TXN001370,CUST0012,PROD0031,2024-07-08,3,1141.11,0.12,CREDIT_CARD,EUR,ONLINE,SUR
TXN001371,CUST0049,PROD0024,2024-02-09,8,114.03,44.23,CRYPTO,EUR,STORE,SUR
TXN001372,CUST0092,PROD0030,2024-05-21,4,604.88,31.31,CRYPTO,PEN,ONLINE,ORIENTE
TXN001366,CUST0094,PROD0014,2024-05-10,5,1190.88,55.48,DEBIT_CARD,USD,PHONE,NORTE
TXN001374,CUST0058,PROD0042,2024-06-28,5,1037.58,45.18,CRYPTO,EUR,STORE,NORTE
TXN001375,CUST0070,PROD0024,2024-04-09,1,924.33,24.52,CREDIT_CARD,USD,PHONE,ORIENTE
TXN001376,CUST0027,PROD0037,2024-12-17,3,1925.53,0.42,DEBIT_CARD,USD,MOBILE_APP,SUR
TXN001377,CUST0031,PROD0042,2024-08-12,7,185.92,43.03,CASH,PEN,STORE,SUR
TXN001378,CUST0056,PROD0048,2024-07-31,2,1499.15,0.3,BANK_TRANSFER,PEN,ONLINE,ORIENTE
TXN001379,CUST0052,PROD0031,2024-06-30,2,489.86,5.7,CREDIT_CARD,USD,PHONE,NORTE
TXN001380,CUST0037,PROD0030,2024-01-19,2,1515.61,38.18,CRYPTO,EUR,PHONE,NORTE
TXN001381,CUST0011,PROD0042,2024-08-10,10,1296.6,37.2,PAYPAL,USD,PHONE,SUR
TXN001382,CUST0036,PROD0004,2024-07-31,4,-10,10.85,CREDIT_CARD,EUR,ONLINE,CENTRO
TXN001383,CUST0090,PROD0038,2024-02-15,4,794.32,25.19,PAYPAL,USD,PHONE,ORIENTE
TXN001384,CUST0019,PROD0026,2024-03-27,3,1593.96,5.1,CASH,PEN,STORE,ORIENTE
TXN001385,CUST0068,PROD0040,2024-02-27,3,1866.85,27.05,CREDIT_CARD,EUR,STORE,NORTE
TXN001386,CUST0027,PROD0026,2024-03-07,1,138.38,6.85,BANK_TRANSFER,EUR,MOBILE_APP,NORTE
TXN001387,CUST0088,PROD0006,2024-04-06,1,214.94,22.15,CASH,EUR,STORE,NORTE
TXN001388,CUST0017,PROD0003,2024-04-24,5,608.47,19.53,DEBIT_CARD,USD,PHONE,CENTRO
TXN001389,CUST0076,PROD0046,2024-04-20,5,1554.54,1.72,PAYPAL,EUR,PHONE,SUR
TXN001390,CUST0034,PROD0005,2024-09-11,4,1044.55,26.85,BANK_TRANSFER,USD,ONLINE,ORIENTE
TXN001391,CUST0052,PROD0024,2024-10-03,6,467.06,9.19,CRYPTO,PEN,PHONE,ORIENTE
TXN001392,CUST0066,PROD0021,2024-05-04,2,1118.72,34.45,CASH,USD,PHONE,SUR
TXN001393,CUST0001,PROD0014,2024-03-31,4,1499.45,34.86,CRYPTO,PEN,PHONE,CENTRO
TXN001394,CUST0100,PROD0029,2024-02-24,8,1028.67,25.86,CREDIT_CARD,USD,ONLINE,SUR
TXN001395,CUST0045,PROD0021,2024-09-24,7,855.17,4.35,BANK_TRANSFER,PEN,PHONE,NORTE
TXN001396,CUST0061,PROD0041,2024-10-28,6,1999.0,29.8,DEBIT_CARD,PEN,ONLINE,ORIENTE
TXN001397,CUST0008,PROD0024,2024-04-09,5,627.12,40.73,CREDIT_CARD,EUR,MOBILE_APP,SUR
TXN001398,CUST0082,PROD0014,20240523,3,26.99,45.24,CREDIT_CARD,EUR,ONLINE,NORTE
TXN001399,CUST0021,PROD0016,2024-03-09,9,772.41,6.14,CREDIT_CARD,EUR,STORE,CENTRO
TXN001400,CUST0091,PROD0049,2024-04-11,2,1699.62,34.19,CRYPTO,PEN,STORE,ORIENTE
TXN001401,CUST0094,PROD0019,2024-01-28,6,924.13,34.67,CRYPTO,PEN,STORE,ORIENTE
TXN001402,CUST0026,PROD0016,2024-03-20,10,1078.28,3.79,CASH,USD,STORE,CENTRO
TXN001403,CUST0088,PROD0040,2024-05-07,5,637.18,19.94,CASH,PEN,ONLINE,CENTRO
TXN001404,CUST0091,PROD0007,2024-03-06,3,1837.18,11.79,DEBIT_CARD,PEN,STORE,ORIENTE
TXN001405,CUST0065,PROD0048,2024-11-21,10,-10,27.29,CRYPTO,PEN,ONLINE,NORTE
TXN001406,CUST0005,PROD0035,2024-06-06,9,1527.19,35.91,BANK_TRANSFER,EUR,STORE,ORIENTE
TXN001407,CUST0088,PROD0032,2024-09-12,4,1319.49,16.18,CREDIT_CARD,USD,ONLINE,NORTE
TXN001408,CUST0040,PROD0007,2024-04-06,9,1631.43,4.87,DEBIT_CARD,EUR,PHONE,NORTE
TXN001409,CUST0076,PROD0023,20240510,2,286.61,17.98,CASH,EUR,STORE,ORIENTE
TXN001410,CUST0012,PROD0007,2024-07-31,8,-10,36.19,PAYPAL,EUR,MOBILE_APP,NORTE
TXN001411,CUST0021,PROD0048,10-14-2024,7,1792.36,27.65,BANK_TRANSFER,USD,ONLINE,NORTE
TXN001412,CUST0036,PROD0037,2024-09-28,1,1996.07,3.68,BANK_TRANSFER,EUR,STORE,SUR
TXN001413,CUST0034,PROD0006,2024-01-03,7,1100.39,28.33,CREDIT_CARD,USD,MOBILE_APP,NORTE
TXN001414,CUST0095,PROD0031,2024-11-22,7,1371.85,7.89,PAYPAL,PEN,STORE,CENTRO
TXN001415,CUST0053,PROD0040,2024-06-14,5,70.27,25.92,DEBIT_CARD,PEN,MOBILE_APP,ORIENTE
TXN001416,CUST0024,PROD0018,20240712,4,841.18,44.76,PAYPAL,EUR,ONLINE,ORIENTE
TXN001417,CUST0065,PROD0039,2024-08-17,1,522.19,19.4,CREDIT_CARD,EUR,MOBILE_APP,CENTRO
TXN001418,CUST0049,PROD0034,2024-09-30,7,1727.19,42.78,CRYPTO,EUR,ONLINE,CENTRO
TXN001419,CUST0037,PROD0049,20240313,6,1313.92,,PAYPAL,USD,PHONE,SUR
TXN001420,CUST0003,PROD0012,2024-03-23,7,1084.4,10.43,PAYPAL,PEN,PHONE,SUR
TXN001421,CUST0093,PROD0002,2024-03-05,5,1417.43,21.71,BANK_TRANSFER,PEN,ONLINE,SUR
TXN001422,CUST0047,PROD0014,2024-09-30,7,862.39,9.59,BANK_TRANSFER,PEN,STORE,CENTRO
TXN001423,CUST0011,PROD0010,2024-12-24,9,320.13,32.16,CREDIT_CARD,USD,MOBILE_APP,CENTRO
TXN001424,CUST0073,PROD0021,2024-09-03,6,838.71,27.49,BANK_TRANSFER,USD,MOBILE_APP,CENTRO
TXN001425,CUST0017,PROD0044,2024-11-29,8,486.41,,BANK_TRANSFER,USD,MOBILE_APP,SUR
TXN001426,CUST0099,PROD0046,2024-10-20,3,350.95,49.46,CREDIT_CARD,USD,STORE,ORIENTE
TXN001427,CUST0097,PROD0012,2024-06-27,7,1478.97,44.37,CREDIT_CARD,PEN,ONLINE,SUR
TXN001428,CUST0038,PROD0006,2024-08-23,7,233.95,22.84,CASH,EUR,ONLINE,ORIENTE
TXN001429,CUST0007,PROD0019,2024-10-10,8,1342.89,40.82,PAYPAL,USD,PHONE,SUR
TXN001430,CUST0024,PROD0021,2024-06-25,1,1174.01,27.41,CREDIT_CARD,USD,STORE,CENTRO
TXN001425,CUST0087,PROD0042,2024-01-29,1,1264.65,,CASH,PEN,STORE,CENTRO
TXN001432,CUST0045,PROD0024,2024-12-11,9,357.4,4.65,BANK_TRANSFER,EUR,MOBILE_APP,ORIENTE
TXN001433,CUST0097,PROD0047,2024-04-02,7,1756.37,49.94,BANK_TRANSFER,PEN,STORE,ORIENTE
TXN001434,CUST0044,PROD0038,2024-08-22,10,301.31,49.66,DEBIT_CARD,PEN,PHONE,SUR
TXN001435,CUST0084,PROD0042,2024-03-11,2,1561.54,47.74,CASH,EUR,ONLINE,ORIENTE
TXN001436,CUST0051,PROD0049,2024-04-20,5,145.08,27.58,PAYPAL,EUR,ONLINE,CENTRO
TXN001437,CUST0006,PROD0024,2024-04-20,7,262.98,22.42,CRYPTO,EUR,STORE,SUR
TXN001438,CUST0063,PROD0023,2024-08-25,8,913.11,8.48,PAYPAL,EUR,ONLINE,CENTRO
TXN001439,CUST0033,PROD0040,2024-03-21,8,121.92,,CREDIT_CARD,USD,ONLINE,CENTRO
TXN001440,CUST0053,PROD0041,2024-09-07,7,1466.78,9.07,DEBIT_CARD,EUR,MOBILE_APP,ORIENTE
TXN001441,CUST0072,PROD0043,2024-07-29,7,856.11,39.52,CRYPTO,USD,STORE,ORIENTE
TXN001442,CUST0037,PROD0047,20240315,1,1928.43,16.49,DEBIT_CARD,EUR,ONLINE,NORTE
TXN001443,CUST0100,PROD0010,2024-09-13,5,1982.41,17.74,CASH,PEN,MOBILE_APP,NORTE
TXN001444,CUST0049,PROD0026,2024-11-24,1,67.22,3.39,BANK_TRANSFER,USD,PHONE,NORTE
TXN001445,CUST0038,PROD0045,2024-10-11,7,1187.26,41.4,CRYPTO,PEN,STORE,CENTRO
TXN001446,CUST0018,PROD0033,2024-11-14,9,318.49,42.01,PAYPAL,PEN,PHONE,NORTE
TXN001447,CUST0092,PROD0004,2024-03-02,1,593.98,39.29,CREDIT_CARD,PEN,ONLINE,CENTRO
TXN001448,CUST0002,PROD0039,2024-07-22,9,397.76,29.53,BANK_TRANSFER,USD,MOBILE_APP,CENTRO
TXN001449,CUST0001,PROD0029,2024-07-16,8,1384.38,8.84,PAYPAL,USD,STORE,CENTRO
TXN001450,CUST0080,PROD0023,20240504,1,947.55,5.33,CREDIT_CARD,USD,ONLINE,SUR
TXN001451,CUST0052,PROD0013,2024-08-12,6,260.72,43.53,DEBIT_CARD,USD,STORE,ORIENTE
TXN001452,CUST0073,PROD0035,2024-02-06,5,655.73,16.87,CREDIT_CARD,PEN,PHONE,NORTE
TXN001453,CUST0008,PROD0024,2024-03-06,7,1490.78,5.65,CREDIT_CARD,EUR,PHONE,NORTE
TXN001452,CUST0059,PROD0019,2024-10-23,7,376.63,5.7,CREDIT_CARD,PEN,STORE,ORIENTE
TXN001455,CUST0001,PROD0013,2024-03-19,3,505.01,36.45,CRYPTO,EUR,STORE,SUR
TXN001446,CUST0098,PROD0044,2024-07-01,3,1688.97,25.48,CASH,PEN,ONLINE,CENTRO
TXN001457,CUST0015,PROD0034,2024-08-31,3,88.14,16.12,CREDIT_CARD,EUR,ONLINE,NORTE
TXN001458,CUST0019,PROD0049,2024-04-16,8,1135.29,23.3,PAYPAL,USD,MOBILE_APP,SUR
TXN001459,CUST0045,PROD0002,2024-09-07,5,1721.16,2.65,BANK_TRANSFER,EUR,ONLINE,CENTRO
TXN001456,CUST0005,PROD0014,2024-10-23,6,1579.92,97.26,CREDIT_CARD,USD,PHONE,ORIENTE
TXN001461,CUST0096,PROD0002,2024-07-29,2,1454.51,1.38,DEBIT_CARD,PEN,MOBILE_APP,ORIENTE
TXN001462,CUST0044,PROD0006,2024-12-03,7,849.41,29.71,DEBIT_CARD,EUR,PHONE,NORTE
TXN001463,CUST0095,PROD0044,2024-06-04,1,108.9,2.2,CREDIT_CARD,USD,STORE,SUR
TXN001464,CUST0078,PROD0033,2024-05-28,2,141.88,48.39,CRYPTO,PEN,MOBILE_APP,NORTE
TXN001465,CUST0073,PROD0020,2024-11-21,2,925.99,22.12,CREDIT_CARD,PEN,ONLINE,ORIENTE
TXN001466,CUST0003,PROD0046,2024-03-30,10,750.62,11.21,CREDIT_CARD,PEN,STORE,SUR
TXN001467,CUST0013,PROD0019,2024-01-29,6,1740.99,47.76,CASH,USD,PHONE,SUR
TXN001468,CUST0006,PROD0041,2024-01-28,9,1819.62,46.15,BANK_TRANSFER,USD,STORE,CENTRO
TXN001469,CUST0081,PROD0001,2024-01-18,10,1448.16,,,EUR,ONLINE,NORTE
TXN001470,CUST0016,PROD0019,2024-02-28,7,1155.64,25.58,PAYPAL,USD,PHONE,ORIENTE
TXN001471,CUST0012,PROD0050,2024-08-13,3,1220.59,18.6,CRYPTO,USD,PHONE,CENTRO
TXN001472,CUST0078,PROD0001,2024-06-04,3,1175.43,51.03,DEBIT_CARD,USD,MOBILE_APP,NORTE
TXN001473,CUST0079,PROD0049,2024-10-12,6,916.52,36.09,PAYPAL,EUR,STORE,SUR
TXN001474,CUST0028,PROD0046,2024-02-24,7,509.17,0.28,CASH,EUR,MOBILE_APP,ORIENTE
TXN001475,CUST0045,PROD0038,2024-12-21,2,1322.3,45.99,CRYPTO,PEN,ONLINE,ORIENTE
TXN001476,CUST0050,PROD0013,2024-05-12,4,1159.09,10.08,CASH,USD,MOBILE_APP,NORTE
TXN001477,CUST0065,PROD0022,07-15-2024,10,79.32,44.41,DEBIT_CARD,EUR,PHONE,SUR
TXN001478,CUST0079,PROD0026,2024-07-27,9,658.28,48.38,CRYPTO,PEN,MOBILE_APP,ORIENTE
TXN001479,CUST0083,PROD0038,2024-06-18,2,1423.4,8.0,DEBIT_CARD,EUR,ONLINE,SUR
TXN001480,CUST0048,PROD0042,2024-08-11,4,1255.13,42.95,BANK_TRANSFER,PEN,PHONE,ORIENTE
TXN001481,CUST0060,PROD0019,2024-06-23,10,1379.09,11.08,DEBIT_CARD,USD,MOBILE_APP,NORTE
TXN001475,CUST0096,PROD0009,2024-06-12,3,1898.11,,CASH,PEN,STORE,NORTE
